,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
PDZD2_PDZ_5_O15018_2611_2718,0.0,0.023489932885906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19207317073170718,0.0,0.007918552036199,0.0,0.0
SPIRE1_KIND__Q08AE8_40_231,0.0,0.3547297297297295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG3_PDZ_2_Q92796_222_314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746987951807226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKTR_Pro-Isomerase__P30414_7_179,0.0,0.0,0.0317820658342792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39622641509433965,0.0282258064516129,0.0,0.0,0.0,0.0,0.8842105263157896,0.0,0.0222575516693162,0.0923753665689148,0.0,0.0,0.0,0.0,0.0,0.0,0.0105105105105105,0.0229007633587786,0.0,0.0
WWP1_WW_2_Q9H0M0_379_417,0.0,0.0,0.3410672853828306,0.0,0.0,0.0,0.5722070844686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41311475409836046,0.0,0.0304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTK_SH3_1_Q06187_217_273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.0,0.0,0.0
SIPA1L1_PDZ__O43166_946_1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079455164585698,0.0,0.0
PPARC_Hormone-recep__P37231_233_505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903614457831321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062850729517396,0.0,0.0
PEX14_Pex14__O75381_16_84,0.0,0.0,0.026615969581749,0.0248226950354609,0.0320121951219512,0.0,0.0,0.0,2.161520190023753,0.0,0.0,0.0,0.0295358649789029,0.0,0.0,0.0,0.0240756663800515,0.0,0.0,0.0,0.0,0.0,0.0459016393442623,0.00875,0.0362193859951707,0.19384615384615383,0.0,0.0,0.0303030303030303,0.0,0.0,0.33452807646356,0.1286764705882353,0.10370370370370369,0.0
FRS2_PTB__Q8WU20_8_136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687960687960688,0.0,0.0129821958456973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEF_Sec7__Q9Y6D5_639_829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039772727272727,0.0,0.0
SPEN_RRM_234_Q96T58_335_620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654205607476635,0.0172413793103448,0.0,0.0,0.0,0.0,0.0280842527582748,0.0,0.0457516339869281,0.0,0.0,0.0,0.0157657657657657,0.0,0.0256128796194657,0.506198347107438,0.0,0.0,0.0,0.0,0.0,1.0953800298062595,0.0,0.0,0.0
SRSF1___Q07955_1_248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF2BP3_RRM_1-and-2_O00425_1_161,0.0,0.0,0.0,0.0,0.2769230769230766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318664643399089,0.0,0.0,0.0,0.0
YAP1_WW_2_P46937_228_266,0.0,0.2599009900990098,1.6949685534591195,0.0,0.0,0.0,0.6405228758169934,0.0,0.0,0.0,0.0,0.6202531645569616,0.0503597122302158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333332,0.0,0.7678062678062679,0.577293823634416,0.0507246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.1414141414141414,0.0,0.0
MK08_Pkinase__P45983_1_363,0.0,0.045016077170418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573033707865168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0312151616499442,0.0,0.0
ARHGEF11_PDZ__O15085_41_123,0.0,0.0,0.0,0.0,0.0614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26515151515151497,0.0,0.0,0.0,0.0
NEDD4_WW_4_P46934_890_928,0.0,0.21158690176322403,1.8109820485744457,0.0,0.0,0.0,0.32522123893805277,0.0,0.0,0.0,0.0,0.5246252676659526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.7755395683453237,0.5436649964209016,0.0770642201834862,0.0,0.0,0.0,0.0,0.0,0.0,0.1281790437436418,0.0466666666666666,0.0
CNKSR3_PDZ__Q6P9H4_203_303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633802816901405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSK21_Pkinase__P68400_1_335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073569482288802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025983667409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGA2_VHS__Q9UJY4_24_172,0.0,0.0,0.0,0.0,0.0,0.0,0.0358056265984654,0.0,0.0,0.614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0140421263791374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230515916575192,0.0,0.0,0.0,0.0,0.0,0.0,0.0104321907600596,0.8199566160520608,0.0,0.0
SACS_Ub__Q9NZJ4_2_85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.0,0.0,0.0
SP2_NIF-FCP1-dom__O14595_90_271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCFC1_KELCH__P51610_30_320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3B_RRM__P55884_172_274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814814814814814
SHROOM3_PDZ__Q8TF72_21_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679920477137171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREBBP_KIX__Q92793_587_673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19796380090497698,0.0,0.0
TXNL4A___P83876_1_142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145530145530145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051890289103039,0.0,0.0,0.0,0.0,0.0,0.19119878603945337,0.0,0.0,0.17156862745098,0.0
REVB_Hormone-recep__Q14995_386_579,0.0,0.0,0.0,0.0,0.075107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.0,0.0,0.028776978417266,0.0,1.3023255813953483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2_Mu__Q96CW1_160_435,0.0,0.0,0.0,1.176470588235294,0.0,0.0,0.3908629441624364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805825242718446,0.0,0.1538461538461538,0.0,0.0718685831622176,0.0,0.0,0.1029411764705882,0.0,0.0100430416068866,0.0415430267062314,0.0,0.0578512396694214,0.0
AFDN_PDZ__P55196_1002_1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679920477137171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP_Nucleoporin2__P52948_730_880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1150442477876101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTEN___P60484_1_274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389899740066835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM1_EF-hand__P0DP23_2_149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077433628318584,0.0,0.0,0.0,0.0,0.9545454545454545,0.0,0.0107692307692307,0.0932297447280796,0.0642201834862385,0.0
ZDHHC17_Ank__Q8IUH5_50_284,0.0,0.0731070496083551,0.0,0.0,0.0,0.0,0.0159817351598173,1.4848484848484849,0.0,0.0,0.0,0.0154525386313465,0.0,0.0,0.0,0.0,0.053639846743295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528776978417266,0.0,0.0,0.0,0.0,0.1875,0.0661268556005398,0.0487465181058495,1.040247678018576,0.0734265734265734,0.0
CALM2_penta-EF-hand__P0DP24_2_149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497382198952876,0.0,0.0,0.0,0.0,0.0215827338129496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651162790697659,0.0,0.0,0.0,0.0,0.0,0.0,0.0108191653786707,0.0233853006681514,0.0,0.0
SH3RF1_SH3__Q7Z6J0_448_507,0.0,0.0,0.0,0.0,0.4715789473684208,0.0,0.0186170212765957,0.3088235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213849287169042,0.0,0.0,0.0,0.0,0.0823529411764705,0.0,0.0,0.0103016924208977,0.0149253731343283,0.0,0.0,0.0,0.0,0.0206185567010309,0.010670731707317,0.0,0.03125,0.0
PCBP1_KH_1_Q15365_14_86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.0,0.0,0.0
Pin1_WW__Q13526_3_41,0.0,0.0,0.049180327868852396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22459893048128338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372093023254,0.046649389115142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAV1_WW_1_Q9H4B6_197_235,0.0,0.0,0.159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.007063572149344,0.0,0.0,0.0,0.0,0.0,0.0,0.3901273885350315,0.1668500183351665,0.0292887029288702,0.0,0.0,0.2372881355932202,0.0,0.0,0.0105263157894736,0.0229257641921397,0.0,0.0
PPP1R9A_PDZ__Q9ULJ8_499_593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706586826347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PATJ_PDZ_6_Q8NI35_1058_1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16055045871559598,0.0,0.0,0.0,0.0
ABL1_SH3__P00519_60_121,0.0,0.1618497109826588,0.0,0.0,0.112,0.0,0.3665835411471321,0.0,0.0,0.0,0.0,0.1009615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35593220338983034,0.0,0.0,0.0,0.1148377688662047,0.0,0.0,0.0,0.0,0.0,0.1988636363636362,0.0102790014684287,0.0150214592274678,0.0,0.0
WWTR1_WW__Q9GZV5_122_160,0.0,0.0,1.2741061755146263,0.0,0.0,0.0,0.8014018691588782,0.0,0.0,0.0,0.0,0.6636568848758465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021897810218978,0.0,0.8032786885245897,0.3714801444043319,0.0537428023032628,0.0,0.0,0.0,0.0,0.0,0.0,0.0875912408759124,0.0,0.0
MSN_FERM_1_P26038_1_322,0.0,0.0381991814461118,0.0818394388152767,0.1091617933723196,0.0710259301014656,0.0,0.0177664974619289,0.0,4.235038084874865,0.0,0.0763636363636363,0.0,0.0,0.0,0.0,0.0,0.0703012912482066,0.0,0.0509090909090909,0.0,0.0,0.0,0.0499405469678953,0.0,0.029073482428115,0.6197502837684443,0.0157303370786516,0.0,0.0151515151515151,0.0,0.4042163153070576,0.8192883895131086,0.0212282031842304,0.39622641509433965,0.0
ITCH_WW_3_Q96J02_436_474,0.0,0.2068965517241379,1.793933054393305,0.0,0.0,0.0,0.6377440347071585,0.0316742081447963,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164705882352941,0.0,0.8352272727272725,0.6468069925080268,0.0505415162454872,0.0,0.0,0.0,0.0,0.0,0.0,0.127016129032258,0.0453074433656956,0.0
MAGI2_PDZ_5_Q86UL8_915_1017,0.0,0.0460526315789472,0.0,0.0,0.0611353711790392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046511627906975,0.0,0.0,0.0,0.0,0.0,0.0,0.0634441087613292,0.0,0.0157303370786516,0.0,0.0
GABARAPL2_ATG8__P60520_2_115,0.0,0.2413793103448276,0.051255230125523,0.0,0.05,0.0,0.0911062906724512,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.109375,1.7713214620431113,0.0,0.5650224215246638,0.0,0.0786516853932584,0.0,0.0,0.0,0.0299678915447734,0.0,0.0,0.0,0.0,0.0,0.0732984293193717,0.0755735492577597,0.0070564516129032,0.0226537216828478,0.0
ASF1A___Q9Y294_1_155,0.0,0.0,0.0,0.0,0.0483592400690846,0.0,0.0,0.0,2.1208656594528383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178799489144316,0.0,0.0,0.0,0.0
STXBP4_WW__Q6ZWJ1_494_532,0.0,0.0,0.29439252336448557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41721854304635764,0.0,0.0308370044052862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI1_WW_1_Q96QZ7_298_336,0.0,0.1944444444444444,1.8961303462321788,0.0,0.0,0.0,0.9055441478439424,0.0,0.0,0.0,0.0,1.4641434262948207,0.0419161676646706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.8726027397260272,0.6581831035701656,0.0241379310344826,0.0,0.0,0.0,0.0,0.0177215189873417,0.0,0.1650294695481336,0.0835820895522388,0.0
REPS1___Q96D71_226_314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,0.0,0.0,0.0236753100338217,0.0,0.0
WWP1_WW_1_Q9H0M0_347_385,0.0,0.0,0.5727272727272724,0.0,0.0,0.0,0.6545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234042553191487,0.0,0.40127388535031827,0.0,0.0292887029288702,0.0,0.0,0.0,0.0,0.0101744186046511,0.0947368421052631,0.0,0.0600858369098712,0.0
